ATCOCode	CommonName	Lon	Lat	NatGazLocality
45027935	Blue Hill Lane	-1.6036	53.79067	Old Farnley
45027936	Silver Royd Hill	-1.60791	53.79233	Old Farnley
45027937	Silver Royd Hill	-1.60855	53.79242	Old Farnley
45027938	Blue Hill Lane	-1.60315	53.79057	Old Farnley
45027939	Fawcett Lane	-1.60077	53.78543	Old Farnley
45027943	John Charles Sports Stadium	-1.54381	53.76512	Cross Flatts (Leeds)
45027944	John Charles Sports Stadium	-1.54356	53.76489	Cross Flatts (Leeds)
45027945	John Charles Sports Stadium	-1.53919	53.76635	Hunslet Carr
45027946	John Charles Sports Stadium	-1.53906	53.76629	Hunslet Carr
45027947	Acres Hall Avenue	-1.64846	53.79216	Troydale
45027948	Acres Hall Avenue	-1.64816	53.79206	Troydale
45027949	Westdale Drive	-1.66948	53.80006	Pudsey
45027950	Westdale Drive	-1.6693	53.80018	Pudsey
45027951	Standale Avenue	-1.67116	53.80035	Pudsey
45027952	Standale Avenue	-1.67097	53.80038	Pudsey
45027953	Highfield Crescent	-1.67258	53.79983	Pudsey
45027954	Highfield Crescent	-1.67247	53.79994	Pudsey
45027955	Standale Crescent	-1.67431	53.80015	Pudsey
45027956	Standale Crescent	-1.67413	53.80008	Pudsey
45027957	Highfield Road	-1.67504	53.79973	Pudsey
45027959	Highfield Road	-1.67524	53.79987	Hillfoot (Pudsey)
45027960	Highfield Green	-1.67457	53.79837	Pudsey
45027961	Highfield Green	-1.67478	53.79836	Pudsey
45027962	Park Road	-1.58514	53.80168	Armley
45027963	Park Road	-1.58532	53.80187	Armley
45027964	Lodge Road	-1.58789	53.80117	Armley
45027965	Lodge Road	-1.58796	53.80089	Armley
45027966	Salisbury Grove	-1.58697	53.79955	Armley
45027967	Salisbury Grove	-1.58712	53.79943	Armley
45027968	Salisbury Grove	-1.58698	53.79956	Armley
45027969	Salisbury  Grove	-1.58707	53.79944	Armley
45027970	Salisbury Road	-1.58662	53.79924	Armley
45027971	Salisbury Road	-1.58688	53.79931	Armley
45027972	Spring Valley Crescent	-1.63317	53.80235	Hough Side
45027973	Spring Valley Crescent	-1.63287	53.80236	Hough Side
45027974	Spring Valley Drive	-1.63402	53.80306	Hough Side
45027975	Spring Valley Avenue	-1.63306	53.8034	Bramley (Leeds)
45027976	Poplar Way	-1.6167	53.80065	Gamble Hill
45027977	Poplar Way	-1.61634	53.80057	Gamble Hill
45027978	Highfield Green	-1.67373	53.79831	Pudsey
45027979	Highfield Green	-1.6735	53.79825	Pudsey
45027980	Lodge Road	-1.66843	53.80009	Pudsey
45027981	Boston Road	-1.38579	53.92458	Wetherby
45027982	Lodge Road	-1.66837	53.79995	Pudsey
45027983	Thorpe Road	-1.66628	53.79998	Pudsey
45027984	Thorpe Road	-1.66616	53.79989	Pudsey
45027985	Harden Lane Cherry Tree Row	-1.86653	53.83305	Harden (Keighley)
45027986	The Grove Newton Way	-1.76845	53.85361	Baildon
45027987	Royds Avenue Lydgate Drive	-1.75938	53.57663	New Mill (Holmfirth)
45027988	Royds Avenue Royds Drive	-1.76343	53.57668	Wooldale
45027989	Royds Avenue Royds Drive	-1.76546	53.57632	Wooldale
45027990	Cragg Road	-1.99808	53.70664	Cragg Vale
45027991	Moorside Road Moorside Close	-1.72348	53.81288	Fagley
45027992	Station Street Railway Street	-1.78368	53.64818	Huddersfield Town Centre
45027993	Victoria Junior School	-1.48701	53.7532	Rothwell (Leeds)
45027994	Skipton Road Woodside Road	-1.95573	53.91404	Silsden
45027995	Moorside Road Moorside Close	-1.72371	53.81286	Fagley
45027996	The Grove Newton Way	-1.76841	53.85373	Baildon
45027997	Dirker Road Marsden	-1.93112	53.6035	Marsden (W Yorks)
45027998	St Margarets Avenue	-1.63709	53.84337	Horsforth
45027999	St Margarets Avenue	-1.63666	53.84368	Horsforth
45028000	St Margarets Road	-1.63519	53.84599	Horsforth
45028001	St Margarets Road	-1.63477	53.846	Horsforth
45028002	Scotland Lane	-1.63988	53.85094	Tinshill
45028003	Scotland Lane	-1.63975	53.85133	Tinshill
45028004	Scotland Way	-1.64282	53.85246	Tinshill
45028005	Scotland Lane	-1.64173	53.8526	Tinshill
45028006	Arran Drive	-1.64268	53.85378	Cookridge
45028007	Cragg Road	-1.63512	53.83383	Horsforth
45028008	Cragg Road	-1.63539	53.83379	Horsforth
45028009	Burley Lane	-1.63722	53.83314	Horsforth
45028010	Burley Lane	-1.63731	53.83321	Horsforth
45028011	Clarence Drive	-1.64011	53.83136	Horsforth
45028012	Clarence Drive	-1.64043	53.83126	Horsforth
45028013	Newlaithes Gardens	-1.64114	53.83016	Horsforth
45028014	Newlaithes Gardens	-1.64141	53.83007	Horsforth
45028015	Victoria Crescent	-1.64427	53.82913	Horsforth
45028016	Victoria Crescent	-1.64447	53.82926	Horsforth
45028017	Victoria Drive	-1.64707	53.83115	Horsforth
45028018	Victoria Drive	-1.64701	53.83132	Horsforth
45028019	M5 Market Place	-1.7825	53.64608	Huddersfield Town Centre
45028020	M4 Market Street	-1.78435	53.64668	Huddersfield Town Centre
45028021	H2a Peel Street	-1.78217	53.64412	Huddersfield Town Centre
45028022	C1 Queen Street	-1.7804	53.64431	Huddersfield Town Centre
45028023	C2 Queen Street	-1.78065	53.64558	Huddersfield Town Centre
45028024	C3 Cross Church Street	-1.78096	53.64686	Huddersfield Town Centre
45028025	Cardinal Avenue	-1.56796	53.76377	Beeston (Leeds)
45028026	Cardinal Avenue	-1.56811	53.76365	Beeston (Leeds)
45028028	Trinity Primary on Ferncliffe Road	-1.83126	53.84737	Bingley
45028029	Whinmoor Terminus Stand B	-1.45543	53.83733	Whinmoor
45028030	Wharfedale Road	-1.73917	53.75822	Bierley (Bradford)
45028031	Wharfedale Road	-1.73903	53.75857	Bierley (Bradford)
45028032	Roydsdale Way	-1.73884	53.75395	Oakenshaw (Bradford)
45028033	Roydsdale Way	-1.73911	53.75369	Oakenshaw (Bradford)
45028034	Cardinal Road Waincliffe Drive	-1.56626	53.76592	Beeston (Leeds)
45028035	Cardinal Avenue Cardinal Grove	-1.56865	53.7628	Beeston (Leeds)
45028036	Cardinal Avenue Cardinal Crescent	-1.56866	53.76499	Beeston (Leeds)
45028037	Fenay Lane Fleminghouse Lane	-1.73416	53.63423	Fenay Bridge
45028038	Thorn Street Washington Street	-1.78929	53.80319	Four Lane Ends (Bradford)
45028041	Thorn Street Whitby Street	-1.78896	53.80331	Girlington
45028042	Common Road Abb Scott Lane	-1.77497	53.755	Low Moor (Odsal)
45028043	Market Street	-2.01553	53.74133	Hebden Bridge
45028044	Canterbury Avenue Horton Park Avenue	-1.76758	53.78327	Shearbridge
45028045	Canterbury Avenue Luke Road	-1.76877	53.78204	Little Horton (Bradford)
45028046	Canterbury Avenue Central Avenue	-1.7694	53.78087	Little Horton (Bradford)
45028047	Canterbury Avenue	-1.77027	53.77918	Great Horton
45028048	Canterbury Avenue Little Horton Lane	-1.77155	53.77678	Little Horton (Bradford)
45028049	Canterbury Avenue Little Horton Lane	-1.77186	53.77707	Great Horton
45028050	Canterbury Avenue Darwin Street	-1.77041	53.77947	Great Horton
45028051	Canterbury Avenue Central Avenue	-1.76963	53.78097	Little Horton (Bradford)
45028052	Cantebury Avenue Luke Road	-1.76906	53.78198	Little Horton (Bradford)
45028056	Canterbury Avenue Horton Park Avenue	-1.76773	53.78341	Shearbridge
45028059	Moor Bottom Road Illingworth	-1.87869	53.7576	Illingworth
45028064	Moor Bottom Road Illingworth	-1.87895	53.7576	Illingworth
45028065	Moor Bottom Road Illingworth	-1.8793	53.75758	Illingworth
45028067	St Georges Square Station Street	-1.78339	53.64807	Huddersfield Town Centre
45028068	St Georges Square John William Street	-1.78306	53.64824	Huddersfield Town Centre
45028069	Wigton Lane Wigton Park Close	-1.51969	53.85977	Alwoodley Gates
45028070	Paul Lane Wakefield Road	-1.67684	53.63096	Grange Moor
45028071	Acre Road	-1.54168	53.74503	Middleton (Leeds)
45028072	Acre Road	-1.54156	53.74521	Middleton (Leeds)
45028073	Acre Road	-1.54548	53.7438	Middleton (Leeds)
45028074	Acre Road	-1.5458	53.74386	Middleton (Leeds)
45028075	Newmarket Lane	-1.50116	53.78848	Cross Green (Leeds)
45028076	Newmarket Lane	-1.50077	53.78844	Cross Green (Leeds)
45028077	Halton Moor Road	-1.49694	53.78987	Cross Green (Leeds)
45028078	Halton Moor Road	-1.49744	53.78976	Cross Green (Leeds)
45028079	Skelton Grange Road	-1.5069	53.77269	Stourton (Leeds)
45028080	Skelton Grange Road	-1.50701	53.77251	Stourton (Leeds)
45028081	The Croft Willow Road	-1.23957	53.71084	Knottingley
45028082	Marsh End Cow Lane	-1.23651	53.71099	Knottingley
45028083	Fernley Green Road Low Green	-1.23294	53.7084	Knottingley
45028084	Spawd Bone Lane Middle Lane	-1.23998	53.70505	Knottingley
45028085	Spawd Bone Lane England Lane	-1.24429	53.70559	Knottingley
45028086	Spawd Bone Lane Northfield Avenue	-1.24719	53.70599	Knottingley
45028087	Spawd Bone Lane The Ridgeway	-1.25027	53.70575	Knottingley
45028088	The Ridgeway Spawd Bone Lane	-1.25049	53.70535	Knottingley
45028089	The Ridgeway Oakfield Crescent	-1.24833	53.70339	Knottingley
45028090	High Street Hammer Lane	-1.4142	53.67554	New Sharlston
45028091	Whinney Lane Gin Lane	-1.40822	53.67613	Streethouse
45028092	Wentworth Road Priordale Road	-1.37066	53.6727	Featherstone (Pontefract)
45028093	Priory Road Girnhill Lane	-1.36071	53.67341	Featherstone (Pontefract)
45028094	Chapel Street Longwoods Walk	-1.24286	53.71068	Knottingley
45028095	Newgate Huddersfield Road	-1.69634	53.6739	Mirfield
45028096	Cemetery Road Hawthorn Road	-1.67827	53.86817	Yeadon
45028097	Cemetery Road Hawthorn Road	-1.67821	53.86803	Yeadon
45028098	Bingley Road Leathley Avenue	-1.73328	53.88683	Menston
45028099	Hunsworth Lane Greenroyd Avenue	-1.71499	53.73849	Hunsworth
45028100	Hunsworth Lane Plane Trees Close	-1.7165	53.74139	Hunsworth
45028103	Ravenscliffe High School	-1.86364	53.70182	Skircoat Green (Halifax)
45028104	Third Avenue Eleventh Avenue	-1.72782	53.7131	Hightown (Cleckheaton)
45028105	Third Avenue Ninth Avenue	-1.7303	53.71259	Hightown (Cleckheaton)
45028106	Greenfield Road Briar Court	-1.80687	53.56845	Upperthong
45028107	Greenfield Road Briar Court	-1.8063	53.5683	Upperthong
45028108	Limewood Approach	-1.46392	53.82959	Whinmoor
45028109	Leeds Grammar School	-1.51904	53.86596	Alwoodley Gates
45028110	Barkerend Road Nuttal Road	-1.74252	53.79689	Bradford (W Yorks)
45028111	Stand A1 Seacroft Bus Station	-1.45948	53.8213	Seacroft
45028112	Hartshead Moor Service Station	-1.74425	53.71381	Hartshead Moor
45028113	Coach Station City Bus Station	-1.53635	53.79755	Leeds City Bus Station
45028114	Station Road Drightlington Common	-1.66545	53.74942	Drighlington
45028115	Baildon Primary	-1.75368	53.85492	Baildon
45028116	Quebec Street Westgate	-1.50508	53.68028	Wakefield City Centre
45028117	George Street Rodney Yard	-1.49814	53.68058	Wakefield
45028118	Lock Lane Mill Lane	-1.35021	53.72921	Castleford
45028119	Falcon Drive Fulmar Road	-1.35909	53.7177	Cutsyke
45028120	Netherton Lane Lapwing View	-1.57506	53.65448	Horbury Bridge
45028121	Fall Lane Queen Street	-1.53292	53.72706	Thorpe (Leeds)
45028122	Magpie Lane Peregrine Avenue	-1.58117	53.74615	Morley (Leeds)
45028123	Howden Clough Road	-1.62556	53.74372	Bruntcliffe
45028124	Lee Lane Lee Close	-1.86504	53.82705	Wilsden
45028125	Balme Lane	-1.76462	53.74198	Wyke (Bradford)
45028126	Whitehall Road West Whitehall 26	-1.69579	53.74571	Birkenshaw (Cleckheaton)
45028127	Whitehall Road West Whitehall 26	-1.69616	53.74545	Birkenshaw (Cleckheaton)
45028128	Branch Road Blacker Hall Farm	-1.54773	53.63778	Great Cliff
45028129	Branch Road Blacker Hall Farm	-1.54801	53.63784	Great Cliff
45028130	New Road National Mining Museum	-1.61704	53.64453	Overton (Wakefield)
45028131	Test	-1.30783	53.69315	Pontefract
45028133	Rossefield Approach Bramley	-1.62794	53.80736	Bramley (Leeds)
45028134	Rossefield Approach	-1.6283	53.80737	Bramley (Leeds)
45028135	Knowsthorpe Lane Long Causeway	-1.51734	53.78526	Cross Green (Leeds)
45028136	Cross Green Approach Cross Green Drive	-1.51373	53.78502	Cross Green (Leeds)
45028137	Felnex Road Felnex Crescent	-1.49868	53.7868	Cross Green (Leeds)
45028140	Manchester Road Hollins Row	-1.87884	53.62101	Slaithwaite
45028141	Wintersett Lane Santingley Lane	-1.42124	53.64506	New Crofton
45028142	Wintersett Lane Santingley Grange	-1.42032	53.64195	Wintersett
45028143	Wintersett Lane Dam Lane	-1.42074	53.63745	Wintersett
45028144	Swine Lane	-1.40636	53.63563	Wintersett
45028145	Nostell Lane Long Dam Lane	-1.41448	53.63185	Ryhill
45028146	Newstead Lane	-1.3953	53.62911	Newstead (Wakefield)
45028147	Newstead Lane Carr Lane	-1.38768	53.6325	Fitzwilliam
45028148	Wycliffe Road	-1.78532	53.83431	Shipley (Bradford)
45028149	Wycliffe Road	-1.78514	53.83441	Shipley (Bradford)
45028150	Wycliffe Gardens	-1.7841	53.83536	Shipley (Bradford)
45028151	Wycliffe Gardens	-1.78396	53.83523	Shipley (Bradford)
45028152	Baker Street	-1.78639	53.83658	Saltaire (Shipley)
45028153	Baker Street	-1.78622	53.8367	Saltaire (Shipley)
45028154	Caroline Street	-1.79049	53.83761	Saltaire (Shipley)
45028155	Caroline Street	-1.79029	53.83769	Saltaire (Shipley)
45028156	Dallam Avenue	-1.79709	53.83781	Saltaire (Shipley)
45028157	Dallam Avenue	-1.79703	53.8379	Saltaire (Shipley)
45028158	Hirst Wood Road	-1.80272	53.83742	Nab Wood (Shipley)
45028159	Hirst Wood Road	-1.8026	53.83746	Nab Wood (Shipley)
45028171	Almshouse Lane Ridings	-1.49585	53.68191	Wakefield
45028172	Westville Road	-1.83199	53.92497	Ilkley
45028173	Dalton Green Lane Brooklyn Avenue	-1.74592	53.64495	Waterloo (Huddersfield)
45028174	Dalton Green Lane Cross Green Road	-1.74429	53.64679	Dalton (Huddersfield)
45028175	Dalton Green Lane White Rose Avenue	-1.7432	53.64809	Dalton (Huddersfield)
45028176	Kingsmark Freeway	-1.74626	53.7544	Oakenshaw (Bradford)
45028177	Kingsmark Freeway	-1.74651	53.75437	Oakenshaw (Bradford)
45028178	Clipstone Street	-1.75429	53.77462	West Bowling
45028179	Clipstone Street	-1.75405	53.77458	West Bowling
45028180	Hopbine Avenue	-1.75261	53.77439	West Bowling
45028181	Hopbine Avenue	-1.7527	53.77421	West Bowling
45028182	Raymond Street	-1.75706	53.77284	West Bowling
45028183	Raymond Street	-1.75728	53.77281	West Bowling
45028184	Green Lane Crossfields	-1.60837	53.6482	Overton (Wakefield)
45028185	Aire Road Deighton Road	-1.38954	53.94166	Wetherby
45028186	Chapel Lane Overthorpe Road	-1.62824	53.66447	Overthorpe (Dewsbury)
45028187	Stocks Bank Road Kiton Hill Road	-1.71279	53.68352	Mirfield
45028188	Kitson Hill Road Stocks Bank Road	-1.71263	53.68406	Battyeford
45028189	Village Street	-1.78736	53.7375	Norwood Green (Halifax)
45028190	Spring Head Road	-1.84412	53.79187	Thornton (Bradford)
45028191	Skipton Road Netherwood	-1.85573	53.92978	Addingham
45028192	Village Street	-1.79123	53.73946	Norwood Green (Halifax)
45028193	St James Primary School	-1.82386	53.79627	Lower Grange
45028194	Westerton Frost Corner	-1.56744	53.72406	Westerton (Leeds)
45028195	Westerton Frost Corner	-1.56722	53.7238	West Ardsley
45028196	Mozley Drive	-1.8866	53.75516	Illingworth
45028197	Whitehill Road	-1.88407	53.75398	Holmfield
45028198	Roundhill	-1.88237	53.75401	Illingworth
45028199	Roundhill Estate	-1.88059	53.75418	Illingworth
45028200	Roundhill	-1.88235	53.75392	Illingworth
45028201	Whitehill Road	-1.88407	53.75388	Illingworth
45028202	Moor Bottom Road	-1.88513	53.755	Illingworth
45028203	School Lane	-1.88402	53.75675	Illingworth
45028204	Tewit Lane	-1.88708	53.75831	Illingworth
45028205	Illingworth Road	-1.88899	53.7577	Illingworth
45028206	Illingworth Road	-1.89037	53.75528	Illingworth
45028207	Illingworth Road	-1.89062	53.75523	Illingworth
45028208	Stainland Road Health Centre	-1.86185	53.68372	West Vale (Halifax)
45028210	Stainland Road Health Centre	-1.86173	53.68359	West Vale (Halifax)
45028211	Gibson Lane Parkfield Close	-1.36533	53.77135	Kippax
45028212	Natty Lane	-1.89008	53.75828	Illingworth
45028213	Keighley Road	-1.89376	53.75971	Upper Brockholes
45028214	Field Head Lane	-1.89696	53.76063	Upper Brockholes
45028215	Heathmoor Park Road	-1.8981	53.7592	Upper Brockholes
45028218	Heathmoor Park Road	-1.89756	53.75576	Mixenden
45028219	Heathmoor Park Road	-1.89498	53.75284	Mixenden
45028220	Keighley Road	-1.89374	53.75541	Illingworth
45028221	Keighley Road	-1.89378	53.75728	Illingworth
45028222	Natty Lane	-1.89134	53.75845	Illingworth
45028224	K7 Kirkgate Rail Station	-1.48949	53.67877	Wakefield
45028225	C1 Ings Road	-1.49551	53.67797	Wakefield
45028226	C2 Ings Road	-1.49842	53.67856	Wakefield
45028227	C5 Ings Road	-1.50574	53.6794	Wakefield City Centre
45028228	Station Road Glencoe Terrace	-1.38327	53.76227	Great Preston
45028229	Wakefield Road Kaye Arms	-1.65473	53.63686	Grange Moor
45028230	Wakefield Road Grange Lane	-1.64854	53.63656	Flockton
45028231	Midgehole Road	-2.01382	53.75692	Hardcastle Crags
45028232	Midgehole Road	-2.01408	53.75691	Hardcastle Crags
45028233	Midgehole Road	-2.01065	53.75238	Old Town (W Yorks)
45028234	Midgehole Road	-2.01083	53.7525	Old Town (W Yorks)
45028235	Heptonstall Road	-2.01619	53.743	Hebden Bridge
45028236	Heptonstall Road	-2.01595	53.74311	Hebden Bridge
45028237	Heptonstall Road	-2.01783	53.7465	Heptonstall
45028238	Heptonstall Road	-2.01764	53.74642	Heptonstall
45028239	Towngate	-2.02085	53.74909	Heptonstall
45028240	Towngate	-2.02093	53.74917	Heptonstall
45028241	Smithwell Lane	-2.02367	53.74989	Heptonstall
45028242	Smithwell Lane	-2.02378	53.75	Heptonstall
45028243	Smithwell Lane	-2.02892	53.75339	Slack
45028244	Smithwell Lane	-2.02879	53.75341	Slack
45028245	Widdop Road	-2.04025	53.75699	Slack
45028246	Widdop Road	-2.04007	53.757	Slack
45028247	Widdop Road	-2.04775	53.76244	Colden
45028248	Widdop Road	-2.04751	53.76239	Colden
45028249	Widdop Road	-2.04906	53.76856	Colden
45028250	Widdop Road	-2.04888	53.76844	Colden
45028251	Widdop Road	-2.04997	53.77439	Colden
45028252	Widdop Road	-2.04969	53.77439	Colden
45028253	Widdop Road	-2.06415	53.77831	Colden
45028254	Widdop Road	-2.06363	53.77844	Colden
45028255	Widdop Road	-2.07155	53.78022	Colden
45028256	Widdop Road	-2.07111	53.78023	Colden
45028257	Widdop Road	-2.0793	53.78506	Colden
45028258	Widdop Road	-2.07941	53.78533	Colden
45028259	Widdop Road	-2.09035	53.789	Colden
45028260	Widdop Road	-2.09077	53.7893	Colden
45028261	Hepton Drive	-2.02102	53.74812	Heptonstall
45028262	Hepton Drive	-2.02121	53.74808	Heptonstall
45028263	Longfield	-2.02102	53.74817	Heptonstall
45028264	Southfield	-2.02167	53.74704	Heptonstall
45028265	New Adel Lane	-1.60117	53.8479	Ireland Wood
45028266	New Adel Lane South	-1.60104	53.84772	Ireland Wood
45028267	Skipton Road Netherwood	-1.85586	53.9297	Addingham
45028268	Stanmore Hill	-1.58137	53.81111	Burley (Leeds)
45028269	Stanmore Hill	-1.5812	53.81112	Burley (Leeds)
45028270	St. Michaels Lane	-1.584	53.81106	Burley (Leeds)
45028271	St. Michaels Lane	-1.58409	53.81115	Burley (Leeds)
45028272	Leeds Bradford Airport 4	-1.65938	53.86953	Leeds Bradford International Airport
45028273	Barnsdale Road	-1.35534	53.73788	Allerton Bywater
45028274	Stansfield Road	-2.09576	53.71846	Todmorden
45028275	St Pauls Avenue Halifax Road	-1.77313	53.76171	Odsal
45028276	Stansfield Street	-2.09547	53.71842	Todmorden
45028277	Hardcastle Lane Manordale Close	-1.6245	53.63388	Flockton
45028278	Commercial Road New Street	-1.65215	53.59149	Skelmanthorpe
45028279	Bar Lane Pinderfields Hospital	-1.48872	53.69605	Pinderfields Hospital
45028280	Park Lane Gleneagles Road	-1.35533	53.69359	North Featherstone
45028281	Windmill Lane Upper Batley Lane	-1.64912	53.73108	Howden Clough
45028282	Batley Road New Row	-1.55074	53.69908	Kirkhamgate
45028283	Batley Road Lindale Farm	-1.54775	53.69755	Kirkhamgate
45028284	De Lacy Avenue	-1.74948	53.63679	Almondbury
45028285	Fernside Avenue	-1.74768	53.63941	Almondbury
45028286	Fernside Crescent	-1.74367	53.64162	Almondbury
45028287	Aldonley	-1.74182	53.64028	Almondbury
45028288	Ings Road	-1.74263	53.63616	Almondbury
45028289	Siddon Drive	-1.74172	53.63517	Almondbury
45028290	Dartmouth Avenue	-1.74219	53.63451	Almondbury
45028291	Jessop Avenue	-1.74239	53.63353	Almondbury
45028292	Whitley Road Whitley Grange	-1.65353	53.65969	Briestfield
45028293	Whitley Road Jacksons Lane	-1.64611	53.66127	Whitley Lower
45028294	Whitley Road Turning Circle	-1.67374	53.65416	Whitley Lower
45028295	Whitley Road Fallhouse Lane	-1.67378	53.65432	Whitley Lower
45028296	The Gills	-1.69331	53.91585	Newall
45028297	The Gills	-1.69282	53.91585	Newall
45028298	Old Bank Road Taylor Hall Lane	-1.69561	53.68688	Crossley
